city,date,fare,ride_id
Lake Ann,2019/1/24 6:29:33,32.31,2.99E+12
Myersshire,2019/3/15 8:22:42,15.71,2.81E+12
New Raymond,2019/2/28 7:10:27,17.09,4.63E+12
South Teresa,2019/2/12 2:44:55,33.19,7.58E+11
North Timothy,2019/1/22 2:35:12,48.45,5.70E+12
East Danielview,2019/4/7 6:31:28,18.98,6.29E+12
Lake Scott,2019/1/30 2:27:30,48.78,1.36E+12
Grayville,2019/4/14 21:00:30,49.85,9.37E+12
South Teresa,2019/3/25 1:20:22,17.99,7.61E+12
Lake Robertside,2019/4/1 3:17:42,28.07,1.68E+12
Barronchester,2019/3/2 23:36:58,36.49,4.03E+12
Nicolechester,2019/5/2 19:48:56,23.06,5.83E+12
Lewishaven,2019/1/15 15:04:33,22.44,9.66E+12
Lake Omar,2019/2/26 11:53:18,12.49,4.14E+12
Victoriaport,2019/1/23 19:59:28,27.09,3.33E+11
Williamsonville,2019/3/19 8:30:01,44.85,9.12E+12
South Brenda,2019/1/3 21:29:48,19.99,5.35E+12
New Olivia,2019/1/25 12:12:35,39.12,7.57E+12
New Raymond,2019/5/3 8:35:40,13.36,8.61E+12
West Kimmouth,2019/2/6 0:42:46,13.59,8.84E+12
West Hannah,2019/5/5 7:51:30,36.08,1.87E+12
East Aaronbury,2019/4/19 17:18:53,29.27,7.20E+12
Lewisland,2019/3/10 2:11:51,40.27,6.28E+12
North Timothy,2019/1/14 16:59:57,15.06,1.24E+12
Rodriguezview,2019/2/15 10:47:34,45.4,5.20E+11
North Jeffrey,2019/3/7 2:57:25,29.34,2.59E+12
Josephside,2019/2/22 14:39:23,16.97,1.76E+12
Grayville,2019/1/3 13:04:14,12.6,8.66E+12
West Kimmouth,2019/3/7 22:30:47,29.43,7.68E+12
Davidfurt,2019/3/26 4:20:21,28.69,5.10E+12
South Brenda,2019/1/16 3:08:59,20.27,3.32E+12
North Timothy,2019/1/17 20:12:17,40.87,1506044208
North Richardhaven,2019/3/14 0:49:54,13.09,5.41E+12
New Raymond,2019/3/17 4:31:36,18.09,5.03E+12
North Jeffrey,2019/2/28 5:55:43,46.4,7.55E+12
Lake Scott,2019/2/18 1:12:45,38.47,1.40E+12
Colemanland,2019/1/1 0:46:46,47.74,2.22E+12
Lake Robertside,2019/3/27 8:12:04,29.07,2.04E+12
West Hannah,2019/1/27 19:15:34,22.42,3.20E+12
Bethanyland,2019/2/11 17:43:43,23.06,4.37E+12
Bethanyland,2019/5/3 4:50:41,40.85,6.70E+12
New Olivia,2019/4/10 6:25:27,30.41,7.89E+12
North Timothy,2019/2/25 0:01:15,22.27,8.60E+12
West Kimmouth,2019/1/17 9:19:38,24.22,8.38E+12
Lewishaven,2019/3/2 7:48:06,33.22,8.10E+11
Grayville,2019/2/18 10:30:42,12.55,1.00E+12
East Marymouth,2019/5/4 23:18:24,39.07,4.46E+12
Davidfurt,2019/3/15 5:02:16,48.34,2.41E+12
Sotoville,2019/1/1 2:07:24,24.07,7.83E+12
Mezachester,2019/4/29 16:20:21,28.43,7.29E+12
Veronicaberg,2019/1/20 5:00:30,22.02,4.11E+12
Lewishaven,2019/1/2 17:52:38,20.68,8.84E+12
Josephside,2019/3/19 17:33:54,37.42,6.76E+12
West Kimmouth,2019/4/5 11:36:47,28.07,3.87E+12
New Raymond,2019/3/6 17:11:44,15.53,6.12E+12
Barronchester,2019/4/7 14:43:07,21.95,9.36E+12
South Teresa,2019/2/24 16:51:34,48.8,8.24E+12
Lake Robertside,2019/1/14 19:24:50,21.46,2.93E+12
Josephside,2019/2/7 20:52:57,15.98,6.79E+12
West Hannah,2019/2/17 17:21:26,12.6,2.73E+12
South Brenda,2019/3/23 2:01:07,40.53,2.62E+12
Williamsonville,2019/2/19 7:48:32,22.23,1.78E+12
New Raymond,2019/1/7 10:02:58,28.74,4.25E+12
Brandonfort,2019/1/11 16:25:13,37.35,8.70E+12
Colemanland,2019/2/21 22:04:15,30.97,4.05E+12
South Teresa,2019/4/19 20:01:34,34.93,9.23E+12
Myersshire,2019/3/25 8:26:36,18.16,2.36E+12
East Danielview,2019/3/2 2:47:45,14.32,2.11E+12
West Hannah,2019/4/23 4:56:58,47.08,6.28E+12
Nicolechester,2019/1/7 10:41:44,27.44,1.92E+12
Barronchester,2019/2/18 18:35:53,42.32,3.49E+12
North Timothy,2019/5/7 14:00:13,26.3,4.91E+12
East Aaronbury,2019/4/8 18:59:12,21.29,6.31E+11
Bethanyland,2019/3/26 18:27:51,24.27,7.25E+12
East Danielview,2019/5/3 18:09:16,48.24,3.33E+12
New Olivia,2019/1/3 9:58:50,38.31,93262977180
Rodriguezview,2019/1/9 11:55:20,29.19,38504866921
Victoriaport,2019/2/27 17:13:14,44.91,6.93E+12
North Jeffrey,2019/1/23 23:42:43,27.11,6.33E+12
New Olivia,2019/2/6 20:39:59,13.03,1.38E+12
East Danielview,2019/2/28 20:26:11,42.71,2.32E+12
Bethanyland,2019/2/18 9:31:03,38.8,9.38E+12
Colemanland,2019/2/1 20:59:22,16.11,7.60E+12
Grayville,2019/2/26 12:59:19,12.64,5.44E+11
Nicolechester,2019/3/14 1:22:19,47.93,4.42E+12
Bethanyland,2019/2/3 5:47:32,22.82,9.68E+12
Nicolechester,2019/1/12 22:48:48,30.79,9.52E+12
Port Shane,2019/4/24 10:06:18,45.92,5.39E+12
Brandonfort,2019/5/3 2:01:05,41.62,3.18E+12
West Kimmouth,2019/4/15 19:22:28,27.16,8.18E+12
Williamsonville,2019/1/30 5:20:56,36.81,8.09E+12
Josephside,2019/4/2 12:23:30,49.33,4.83E+11
Josephside,2019/2/17 23:01:31,38.24,1.25E+12
Mezachester,2019/4/1 0:02:26,24.4,8.96E+12
Josephside,2019/1/18 10:21:24,14.75,6.14E+12
North Richardhaven,2019/4/4 21:05:55,23.79,1.15E+12
Bethanyland,2019/2/8 19:50:47,28.27,5.52E+12
Lake Scott,2019/1/24 19:21:15,47.83,6.81E+12
East Danielview,2019/2/19 4:44:18,31.72,7.45E+12
East Aaronbury,2019/2/24 16:37:18,36.88,9.78E+12
Sotoville,2019/3/28 19:16:00,34.03,4.00E+12
Lewishaven,2019/1/18 4:09:11,32.13,2.82E+12
Josephside,2019/4/1 3:46:48,23.73,6.12E+12
Nicolechester,2019/2/4 9:41:31,49.21,4.28E+12
Josephside,2019/3/7 2:22:26,39.17,6.54E+12
East Kentstad,2019/5/7 13:29:36,38.74,41356844955
Colemanland,2019/2/28 21:02:12,35.07,8.31E+12
Lewishaven,2019/2/22 14:40:05,20.35,3.26E+12
Lake Robertside,2019/4/2 8:53:30,21.31,4.63E+12
Lake Scott,2019/3/16 23:48:07,28.99,6.20E+12
Josephside,2019/5/2 15:30:02,21.33,6.70E+12
South Brenda,2019/2/19 18:08:23,45.55,1.09E+12
Williamsonville,2019/1/14 7:33:05,40.72,7.26E+12
Colemanland,2019/2/26 17:44:43,32.7,7.02E+12
New Olivia,2019/3/19 0:04:50,33.43,2.16E+12
Lake Robertside,2019/3/12 6:05:13,31.23,3.35E+12
Rodriguezview,2019/5/1 9:45:32,26.92,1.69E+12
Brandonfort,2019/3/26 19:35:06,19.22,8.66E+12
Victoriaport,2019/2/24 7:58:58,45.66,3.82E+12
North Richardhaven,2019/1/20 5:13:43,20.89,6.07E+12
Colemanland,2019/4/29 7:09:31,34.77,3.00E+11
Williamsonville,2019/4/4 3:48:54,18.77,7.55E+12
Barronchester,2019/3/6 6:36:21,46.07,4.55E+12
Lewisland,2019/2/27 18:56:43,36.26,6.39E+12
New Raymond,2019/3/7 17:57:04,26.55,6.93E+12
South Brenda,2019/1/1 12:32:48,25.56,2.61E+12
South Brenda,2019/3/21 22:45:23,49.59,3.89E+12
North Timothy,2019/4/14 18:06:52,41.17,2.44E+12
East Marymouth,2019/5/6 22:39:31,34.12,9.22E+12
Barronchester,2019/3/26 18:27:56,30.32,1.78E+12
Mezachester,2019/2/16 17:34:31,29.25,9.84E+12
East Kentstad,2019/4/19 14:47:58,44.82,7.50E+11
East Marymouth,2019/1/11 2:12:41,12.21,56113993388
East Marymouth,2019/2/4 19:03:01,31.44,9.31E+12
New Olivia,2019/2/3 8:51:22,42.89,7.78E+12
North Jeffrey,2019/4/9 20:40:38,21.2,8.49E+12
North Richardhaven,2019/1/19 3:13:31,41.94,4.58E+12
Lake Scott,2019/5/5 5:58:08,18.48,7.99E+12
West Kimmouth,2019/5/1 9:07:42,23.69,1.25E+12
Lewisland,2019/2/21 23:06:09,23.3,7.50E+12
Mezachester,2019/1/13 15:21:33,23.83,5.27E+12
Williamsonville,2019/5/7 19:45:40,26.11,2.82E+12
East Marymouth,2019/4/4 10:59:52,23.38,8.03E+12
Veronicaberg,2019/5/7 13:31:26,42.48,3.34E+12
Lewisland,2019/3/28 1:32:07,43.77,7.96E+12
Lewisland,2019/2/6 20:33:58,33.22,5.53E+12
Josephside,2019/2/24 3:58:18,40.92,1.75E+11
Bethanyland,2019/3/17 20:29:08,44.81,4.17E+12
North Richardhaven,2019/2/7 0:21:48,12.58,1.43E+12
West Kimmouth,2019/3/9 2:23:55,35.3,5.04E+12
Lake Robertside,2019/3/14 19:44:33,35.79,8.74E+12
New Shannonberg,2019/2/18 11:25:31,21.66,8.77E+12
North Jeffrey,2019/1/14 8:29:25,25.02,4.72E+12
Nicolechester,2019/1/8 19:26:40,26.16,8.90E+11
Williamsonville,2019/3/6 3:55:58,25.69,8.76E+11
Colemanland,2019/4/23 17:09:32,16.1,3.63E+12
West Hannah,2019/4/2 16:29:09,33.41,3.06E+11
South Brenda,2019/1/16 13:20:41,47.66,4.36E+12
Grayville,2019/3/5 12:31:13,14.15,3.50E+12
Port Shane,2019/1/28 15:34:02,45.7,5.72E+12
Veronicaberg,2019/2/9 6:55:14,26.39,1.33E+12
North Jeffrey,2019/2/18 20:41:01,35.03,4.48E+12
Nicolechester,2019/2/10 16:40:09,37.22,3.46E+12
Grayville,2019/3/20 5:36:50,35.34,3.55E+12
West Kimmouth,2019/3/29 4:50:41,34.84,1.77E+12
New Raymond,2019/4/8 14:44:02,46.37,2.49E+11
West Kimmouth,2019/1/9 19:41:26,19.77,6.84E+11
Brandonfort,2019/1/10 11:10:22,40.2,9.84E+12
Victoriaport,2019/1/26 8:07:22,23.94,4.20E+12
Port Shane,2019/4/6 11:22:21,43.21,1.91E+12
Brandonfort,2019/3/13 23:19:14,21.62,9.84E+12
North Jeffrey,2019/1/10 19:17:37,33.85,8.09E+12
New Shannonberg,2019/4/20 10:09:38,46.8,5.92E+11
Barronchester,2019/3/20 18:52:21,35.09,4.84E+12
Josephside,2019/4/26 2:02:57,27.2,3.03E+12
Rodriguezview,2019/5/5 20:48:58,25.19,5.11E+12
South Teresa,2019/3/26 8:11:14,37.29,8.50E+11
Port Shane,2019/1/15 18:16:14,33.95,5.36E+12
New Shannonberg,2019/5/2 11:40:37,13.08,5.65E+12
Rodriguezview,2019/4/24 8:08:13,18.22,6.27E+12
Lake Ann,2019/2/16 7:08:25,39.8,1.71E+12
Myersshire,2019/4/15 0:07:05,32.13,6.92E+12
Colemanland,2019/4/22 7:16:32,31.43,8.43E+12
Veronicaberg,2019/1/11 16:25:01,31.26,8.82E+12
Lewishaven,2019/1/20 12:47:59,35,5.77E+12
South Brenda,2019/3/4 1:04:32,16.6,2.24E+12
East Marymouth,2019/1/23 6:04:50,24.91,6.00E+12
Rodriguezview,2019/4/28 0:56:58,26.61,4.84E+12
Grayville,2019/1/7 20:09:43,34.62,8.24E+12
Nicolechester,2019/3/8 15:28:03,31.71,5.16E+12
Lake Scott,2019/5/2 19:14:47,35.54,8.22E+12
Rodriguezview,2019/1/12 2:10:45,26.41,8.99E+11
South Teresa,2019/3/1 13:10:47,34.24,2.69E+12
Lake Scott,2019/1/24 8:27:55,23.8,8.23E+12
South Brenda,2019/1/28 11:55:30,30.98,6.00E+12
South Brenda,2019/1/5 14:49:26,47.38,2.89E+12
Josephside,2019/2/3 14:48:11,43.39,7.79E+12
Myersshire,2019/4/20 4:56:35,37.15,4.25E+12
East Danielview,2019/1/15 3:55:58,21.97,2.32E+11
North Timothy,2019/2/16 17:53:54,14.94,7.96E+12
Sotoville,2019/4/22 3:14:42,31.24,9.47E+11
Grayville,2019/1/25 10:17:54,39.35,6.11E+12
Myersshire,2019/4/30 10:54:39,41.25,5.29E+12
Barronchester,2019/1/9 9:01:36,38.57,1.25E+12
Mezachester,2019/1/2 16:22:46,47.07,8.99E+12
East Marymouth,2019/1/19 19:28:27,29.94,3.89E+11
West Kimmouth,2019/2/10 23:43:22,23.35,6.12E+12
Veronicaberg,2019/1/31 2:16:32,23.41,4.30E+12
Josephside,2019/4/10 10:56:10,32.26,5.72E+12
Sotoville,2019/4/27 19:45:48,28.84,9.91E+12
Veronicaberg,2019/1/18 18:40:38,44.05,1.68E+12
Victoriaport,2019/3/19 16:48:22,29.54,3.05E+12
New Raymond,2019/1/10 12:41:37,49.19,7.83E+12
West Hannah,2019/2/13 9:44:34,42.61,8.81E+11
East Danielview,2019/5/2 19:46:29,19.41,8.12E+12
Veronicaberg,2019/1/29 3:50:50,48.05,5.23E+12
Davidfurt,2019/2/3 13:58:48,33.84,7.16E+12
Davidfurt,2019/2/20 1:41:29,46.67,2.88E+12
South Teresa,2019/4/25 11:50:39,38.81,8.76E+12
West Hannah,2019/1/7 19:37:28,46.64,5.79E+12
Lake Ann,2019/3/30 17:23:54,23.87,5.13E+12
Bethanyland,2019/1/25 1:04:58,41.85,5.33E+12
East Danielview,2019/2/14 20:03:27,20.26,7.53E+12
South Brenda,2019/2/13 15:40:11,31.67,7.82E+12
Colemanland,2019/4/16 18:17:30,42.08,9.75E+12
Davidfurt,2019/4/6 15:38:15,17.99,8.58E+12
Bethanyland,2019/1/28 8:33:08,23.73,4.13E+12
Sotoville,2019/1/21 10:21:39,34.06,5.70E+11
East Aaronbury,2019/1/10 8:33:56,23.02,9.27E+12
Colemanland,2019/1/11 0:28:17,49.28,4.06E+12
Lewishaven,2019/4/27 7:18:32,18.56,4.92E+12
Lake Omar,2019/1/17 18:29:58,28.54,8.21E+12
New Shannonberg,2019/2/12 20:27:25,15.31,9.48E+12
North Jeffrey,2019/2/16 19:18:44,26.66,7.47E+12
South Brenda,2019/2/14 7:07:15,16.86,5.98E+12
North Richardhaven,2019/2/7 13:18:22,27.02,6.41E+11
South Brenda,2019/4/10 20:04:50,35.83,4.34E+12
Grayville,2019/1/20 19:11:21,24.53,6.95E+12
Victoriaport,2019/1/15 19:03:42,14.87,8.30E+12
South Teresa,2019/4/27 14:37:32,45.77,4.66E+12
East Marymouth,2019/4/23 14:20:23,33.66,8.24E+12
Lake Omar,2019/3/3 13:17:20,33.97,1.57E+12
Lake Scott,2019/2/18 11:38:56,47.37,2.73E+12
Port Shane,2019/2/16 17:52:27,22.81,8.25E+12
Davidfurt,2019/4/27 23:52:44,45.98,5.46E+12
Lake Ann,2019/1/10 4:20:54,18.22,2.90E+12
New Raymond,2019/1/31 19:56:10,12.87,2.30E+12
West Hannah,2019/3/9 11:22:47,21.44,8.33E+12
Port Shane,2019/3/23 9:36:42,18.58,3.26E+12
Barronchester,2019/2/4 14:59:51,45.75,7.22E+12
Davidfurt,2019/2/12 10:07:16,49.55,3.64E+12
Grayville,2019/5/1 14:27:25,26.26,6.82E+12
Lake Robertside,2019/2/24 6:25:27,41.57,9.70E+12
North Richardhaven,2019/1/16 13:38:10,21.06,1.76E+12
Lewisland,2019/3/1 4:34:45,43.77,5.01E+12
Mezachester,2019/2/13 9:16:55,38.55,8.13E+12
Sotoville,2019/1/2 0:13:08,44.71,9.90E+12
Mezachester,2019/4/19 9:25:56,17.51,1.73E+12
South Teresa,2019/4/15 8:06:49,23.06,6.62E+12
Davidfurt,2019/2/18 7:04:48,17.06,2.08E+12
Lewisland,2019/2/18 12:17:12,23.87,4.51E+12
East Aaronbury,2019/4/4 6:02:51,16.9,7.22E+12
Mezachester,2019/2/17 13:16:12,34.17,1.42E+12
North Timothy,2019/2/24 13:40:17,12.86,3.76E+12
Veronicaberg,2019/4/23 20:34:22,47.51,9.51E+12
Lake Scott,2019/3/16 18:07:57,20.1,5.41E+12
New Raymond,2019/3/19 17:37:16,28.19,3.98E+12
Josephside,2019/2/10 7:56:36,35.39,8.54E+12
East Kentstad,2019/3/18 11:45:35,33.83,6.27E+11
Williamsonville,2019/4/25 17:18:29,32.93,5.56E+11
East Kentstad,2019/4/12 15:21:04,17.26,8.44E+12
New Olivia,2019/3/22 5:00:48,24.8,4.47E+12
Lake Ann,2019/2/8 10:30:53,40.27,3.08E+12
Lake Omar,2019/3/29 20:14:14,14.77,6.60E+12
Lake Omar,2019/1/17 4:55:14,35.94,8.68E+12
Josephside,2019/2/28 11:07:35,41.18,2.44E+12
East Kentstad,2019/3/4 21:52:28,20.83,2.47E+12
Williamsonville,2019/3/22 3:05:41,38.41,1.34E+12
Bethanyland,2019/4/30 19:49:17,27.99,9.68E+12
North Timothy,2019/4/18 0:06:36,26.98,3.68E+12
Lake Ann,2019/3/13 5:28:21,45.43,3.36E+11
Mezachester,2019/4/14 2:15:14,15.17,8.12E+12
New Shannonberg,2019/4/17 20:06:46,39.47,6.60E+12
West Kimmouth,2019/3/24 21:04:18,49.96,5.95E+12
New Raymond,2019/2/1 4:56:29,35.6,2.25E+11
East Danielview,2019/5/4 2:14:41,40.02,3.64E+12
Brandonfort,2019/4/19 5:52:21,44.24,1.40E+12
New Olivia,2019/4/10 23:05:53,48.31,4.54E+12
Myersshire,2019/2/15 13:31:47,40.6,5.02E+12
Davidfurt,2019/2/1 4:21:21,20.44,1.86E+11
Port Shane,2019/2/16 3:35:52,29.99,3.15E+12
South Brenda,2019/3/8 11:06:45,41.85,6.40E+12
New Shannonberg,2019/2/26 18:56:01,24.28,5.56E+11
Lake Scott,2019/2/2 5:37:58,26.45,1.38E+12
Rodriguezview,2019/2/19 8:21:56,42.1,4.26E+12
Lake Robertside,2019/3/30 0:54:10,16.53,30234681362
Veronicaberg,2019/3/28 11:03:53,26.01,5.59E+12
Colemanland,2019/2/16 3:51:28,15.04,4.03E+12
Myersshire,2019/4/24 8:51:54,26.84,3.89E+11
New Olivia,2019/5/7 2:49:39,15.41,4.68E+12
Nicolechester,2019/3/8 16:35:39,26.12,1.53E+12
South Brenda,2019/4/26 23:15:57,33.74,1.47E+12
South Teresa,2019/2/23 16:30:58,26.28,7.87E+12
North Timothy,2019/2/19 14:30:03,22.97,8.12E+12
Davidfurt,2019/2/3 3:14:14,40.18,8.12E+12
East Danielview,2019/4/16 21:06:59,42.94,7.30E+12
Brandonfort,2019/3/16 20:49:24,19.23,4.36E+12
Lake Robertside,2019/1/23 0:46:21,14.29,2.34E+12
South Brenda,2019/4/27 7:34:33,30.28,7.03E+12
South Teresa,2019/1/20 8:25:35,30.37,9.59E+12
East Danielview,2019/3/4 4:10:30,17.89,7.64E+12
New Shannonberg,2019/5/2 21:53:54,28.99,3.41E+12
Barronchester,2019/4/28 11:49:26,39.19,9.92E+12
Barronchester,2019/3/19 19:18:34,46.42,2.89E+12
West Hannah,2019/2/22 23:29:54,23.36,8.18E+12
Nicolechester,2019/4/28 17:38:09,34.87,5.10E+12
Lake Robertside,2019/2/10 15:11:49,20.98,7.33E+12
Colemanland,2019/2/10 3:12:51,35.76,8.31E+12
Bethanyland,2019/4/17 22:37:19,28.68,3.15E+12
East Marymouth,2019/4/9 1:04:45,29.03,8.44E+12
Rodriguezview,2019/4/22 20:56:25,44.68,1.14E+12
Colemanland,2019/2/19 2:23:12,23.45,1.22E+12
Lake Omar,2019/4/13 23:28:53,25.61,3.67E+12
Davidfurt,2019/4/18 15:43:15,47.3,8.29E+12
Davidfurt,2019/4/3 17:52:26,21.29,3.93E+12
New Raymond,2019/3/28 14:25:57,14.75,7.75E+11
Lake Scott,2019/2/2 14:18:01,17.55,3.95E+12
Lake Scott,2019/2/22 6:26:20,37.51,2.59E+12
West Kimmouth,2019/2/2 19:04:15,36.71,6.55E+12
Davidfurt,2019/5/7 14:38:35,13.05,1.13E+11
Port Shane,2019/3/27 11:55:03,28.8,4.40E+12
Lake Ann,2019/5/2 6:15:27,47.44,9.07E+12
North Timothy,2019/4/24 12:24:07,37.71,4.50E+12
East Marymouth,2019/2/24 18:02:03,27.38,5.22E+12
Lake Robertside,2019/1/25 21:44:01,48.81,6.51E+12
Josephside,2019/2/25 10:17:56,35.8,2.85E+12
Lake Robertside,2019/1/13 4:32:34,44.66,1.76E+12
East Marymouth,2019/3/22 21:54:52,14.13,6.50E+12
South Teresa,2019/1/13 15:30:59,20.93,6.77E+12
Lake Robertside,2019/4/27 6:20:30,28.29,9.60E+12
Lake Robertside,2019/4/7 6:35:19,46.5,5.13E+12
Lake Omar,2019/1/3 1:16:44,14.61,7.12E+12
Bethanyland,2019/3/23 21:53:17,40.07,6.36E+11
West Kimmouth,2019/4/29 2:04:02,31.59,8.39E+12
Lewisland,2019/2/11 9:00:54,30.56,5.33E+12
Barronchester,2019/4/2 19:38:11,28.55,9.11E+12
Mezachester,2019/5/7 15:34:59,44.87,6.59E+12
Rodriguezview,2019/4/7 3:41:34,13.71,4.67E+12
Lewishaven,2019/4/12 15:01:08,49.15,6.41E+12
South Brenda,2019/2/18 6:29:58,41.32,9.77E+12
Lake Omar,2019/4/15 16:39:18,45.64,3.82E+12
Lewisland,2019/1/30 14:09:33,46.7,9.37E+12
Nicolechester,2019/1/22 14:48:11,32.03,8.09E+12
Lake Scott,2019/1/11 0:04:46,23.44,8.56E+12
Davidfurt,2019/2/5 18:23:12,27.55,6.57E+12
Port Shane,2019/4/18 0:52:13,12.05,1.55E+12
Bethanyland,2019/3/14 9:47:00,44.31,5.79E+11
South Teresa,2019/3/8 5:29:57,42.68,6.55E+12
Josephside,2019/4/12 14:30:09,37.37,2.63E+12
Myersshire,2019/4/17 23:24:53,20.51,4.67E+12
Victoriaport,2019/2/6 16:28:16,45.86,6.84E+12
Brandonfort,2019/1/30 1:51:47,17.5,6.48E+12
Bethanyland,2019/3/15 13:10:56,39.66,9.77E+12
East Marymouth,2019/3/5 19:06:05,25.44,7.45E+12
North Jeffrey,2019/3/19 6:00:46,31.16,2.46E+12
Victoriaport,2019/1/29 4:04:14,35.5,2.19E+12
Mezachester,2019/1/15 4:53:21,16.6,3.36E+12
Rodriguezview,2019/2/14 1:59:34,30.39,9.18E+12
West Hannah,2019/2/23 11:22:24,23.5,7.80E+12
Port Shane,2019/3/17 0:39:06,47.75,1.42E+12
Colemanland,2019/1/22 10:21:39,46.43,3.16E+12
Nicolechester,2019/3/28 4:12:36,26.22,1.23E+11
Josephside,2019/1/2 7:26:53,33.57,8.53E+12
Lewisland,2019/1/23 18:17:47,26.69,4.36E+12
South Teresa,2019/2/11 15:07:10,28.64,3.21E+11
West Kimmouth,2019/2/18 11:53:43,49.38,1.63E+12
Davidfurt,2019/3/9 23:07:34,26.24,4.65E+12
North Jeffrey,2019/2/21 12:56:58,22.96,6.85E+12
East Kentstad,2019/4/10 20:44:59,21.38,9.08E+12
Brandonfort,2019/4/4 21:13:48,21.56,8.11E+12
Lewishaven,2019/3/29 7:24:39,14.21,1.26E+11
East Danielview,2019/4/26 8:14:46,40.76,2.97E+12
Veronicaberg,2019/4/2 3:59:06,16.63,4.53E+12
Lake Omar,2019/5/5 23:39:30,12.45,6.38E+12
Lake Omar,2019/4/13 7:09:45,24.9,9.45E+12
Josephside,2019/3/18 22:55:17,35.58,5.45E+12
Port Shane,2019/3/19 12:25:21,40.39,9.10E+11
Rodriguezview,2019/2/21 1:34:23,36.37,4.98E+12
East Kentstad,2019/1/10 11:15:30,24.65,7.20E+12
Brandonfort,2019/3/3 4:25:34,46.01,2.29E+12
North Timothy,2019/3/17 8:33:35,45.33,1.76E+12
North Richardhaven,2019/3/19 5:25:09,18.01,2.80E+12
East Danielview,2019/2/4 11:01:24,38.38,2.53E+12
Colemanland,2019/4/5 5:23:54,43.91,3.89E+11
East Marymouth,2019/3/13 8:07:04,27.54,9.78E+12
Lake Robertside,2019/2/16 7:14:19,47.31,6.27E+12
North Jeffrey,2019/4/27 10:17:26,20.41,9.03E+11
East Danielview,2019/3/27 16:22:09,36,1.41E+12
New Olivia,2019/2/5 22:03:38,35.76,5.89E+12
Lake Robertside,2019/2/12 9:45:02,20.03,9.63E+12
South Brenda,2019/3/19 19:25:49,48.98,8.69E+12
Josephside,2019/4/24 10:29:15,42.58,1.07E+12
West Kimmouth,2019/3/5 22:04:15,48.2,321833677
Barronchester,2019/4/5 14:12:55,33.5,91435348621
Bethanyland,2019/3/6 10:01:58,13.86,8.57E+12
Lake Omar,2019/2/20 21:56:22,33.61,2.72E+12
Williamsonville,2019/4/28 19:35:03,16.96,9.63E+12
Colemanland,2019/1/19 15:24:42,24.4,6.65E+12
Port Shane,2019/1/30 20:43:57,49.52,8.26E+12
West Kimmouth,2019/3/13 14:50:48,18.72,9.39E+12
Nicolechester,2019/5/5 8:45:58,15.43,8.50E+12
Mezachester,2019/4/19 19:05:10,29.12,8.89E+12
New Olivia,2019/3/27 9:35:08,34.54,4.64E+12
East Danielview,2019/1/25 11:58:33,48.32,1.83E+12
Brandonfort,2019/4/15 4:12:53,47.17,7.39E+12
Port Shane,2019/4/3 22:33:51,15.59,1.27E+11
Colemanland,2019/5/4 4:24:31,12.62,4.90E+12
South Teresa,2019/3/5 19:18:37,32.29,4.98E+12
South Brenda,2019/4/25 7:08:25,23.6,1.78E+12
East Aaronbury,2019/4/11 3:24:14,34.4,6.54E+12
Sotoville,2019/3/13 16:06:10,14.36,8.63E+12
West Hannah,2019/1/21 19:54:08,41.95,16507766547
South Teresa,2019/3/9 9:54:33,25.08,8.14E+12
Bethanyland,2019/4/2 4:29:09,34.38,1.78E+12
West Hannah,2019/3/2 17:06:03,13.92,7.39E+12
Lake Robertside,2019/4/3 3:27:45,12.76,1.30E+12
Colemanland,2019/1/10 6:49:58,27.7,8.70E+12
East Marymouth,2019/2/12 23:18:53,47.41,7.41E+12
New Raymond,2019/2/11 17:28:27,17.97,7.55E+12
Randallchester,2019/4/13 11:13:31,43.22,1.08E+12
North Holly,2019/2/2 14:54:00,12.42,1.99E+12
Michaelberg,2019/3/27 18:27:34,54.85,4.42E+12
Lake Latoyabury,2019/2/23 21:12:24,47.9,3.27E+12
Lake Latoyabury,2019/5/6 8:57:56,51.8,4.02E+12
Taylorhaven,2019/4/6 1:01:29,45.31,2.28E+12
Garzaport,2019/2/18 18:27:48,36.16,2.93E+12
New Ryantown,2019/1/27 17:33:41,42.68,7.99E+12
Lake Latoyabury,2019/4/2 21:00:22,13.46,8.23E+12
North Holly,2019/2/16 17:02:51,39.46,4.57E+12
Bradshawfurt,2019/3/6 21:44:53,19.74,6.08E+12
South Marychester,2019/2/19 0:23:09,32.72,1.48E+12
Bradshawfurt,2019/3/24 18:53:18,57.51,2.30E+12
Lake Latoyabury,2019/1/22 12:42:55,13.5,8.49E+12
South Marychester,2019/1/2 11:18:32,52.12,3.45E+12
Jessicaport,2019/1/1 9:45:36,43.69,2.42E+12
South Jennifer,2019/4/1 9:32:45,21.63,9.14E+12
South Marychester,2019/2/21 19:16:48,55.4,8.82E+12
South Saramouth,2019/2/20 16:32:36,44.29,3.62E+12
Lake Latoyabury,2019/4/22 16:56:46,38.46,1.67E+12
Lake Jamie,2019/3/13 6:41:49,26.09,1.60E+12
Newtonview,2019/1/8 6:19:45,19.39,5.35E+12
Michaelberg,2019/1/18 0:46:28,15.12,1.03E+12
Jessicaport,2019/1/14 7:09:17,18.05,5.41E+12
South Marychester,2019/1/15 21:44:26,30.26,3.84E+12
North Jaime,2019/3/6 9:09:23,44.17,1.15E+12
Penaborough,2019/2/24 0:44:00,21.89,2.07E+12
